id;available;price;currencyId;category;picture;url;name;description;manufacturer_warranty
1143115553;true;15400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Note/5/BlackSapphire/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_note_5_32gb_black_sapphire;Samsung Galaxy Note 5 32Gb Black Sapphire как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
930275183;true;15400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Note/5/GoldPlatinum/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_note_5_32gb_gold_platinum;Samsung Galaxy Note 5 32Gb Gold Platinum как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
873626889;true;15400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Note/5/SilverTitanium/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_note_5_32gb_silver_titanium;Samsung Galaxy Note 5 32Gb Silver Titanium как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1446053207;true;15400;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/Note/5/WhitePearl/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_note_5_32gb_white_pearl;Samsung Galaxy Note 5 32Gb White Pearl как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
5236758;true;14700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/Edge/BlackSapphire/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_edge_32gb_black_sapphire;Samsung Galaxy S6 Edge 32Gb Black Sapphire как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
944441696;true;14700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/Edge/GoldPlatinum/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_edge_32gb_gold_platinum;Samsung Galaxy S6 Edge 32Gb Gold Platinum как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1752028571;true;14700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/Edge/GreenEmerald/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_edge_32gb_green_emerald;Samsung Galaxy S6 Edge 32Gb Green Emerald как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1204363174;true;14700;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/S6/Edge/WhitePearl/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_s6_edge_32gb_white_pearl;Samsung Galaxy S6 Edge 32Gb White Pearl как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
1529494395;true;14500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A7/(2016)/Black/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a7_(2016)_16gb_black;Samsung Galaxy A7 (2016) 16Gb Black как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
578269552;true;14500;RUR;Все товары/Электроника/Телефоны/Мобильные телефоны;https://raw.githubusercontent.com/bav735/iSPARK/master/images/Samsung/Galaxy/A7/(2016)/Gold/img.jpg;http://ispark.info/product/smartfon_ref_samsung_galaxy_a7_(2016)_16gb_gold;Samsung Galaxy A7 (2016) 16Gb Gold как новый;Гарантия 1 год. Оплата: в кредит, наличными, по карте.;false
