Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Мобильный телефон Alcatel 2008G Black/Pure White;;;RUB;2390;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик, Разъем 3.5 мм для подкл. гарнитуры: 1, Страна: КНР, Проводная гарнитура: в комплекте, Обратите внимание: Подавление шума, Цвет подсветки дисплея: белый, Макс. емкость карты памяти: 32 ГБ, Тип карты памяти: microSD, microSDHC, Разрешение фотокамеры: 2 МПикс, Встроенный фонарик: Да, FM приемник: встроенный, Календарь: Да, Диагональ/разрешение: 2.4"/320x240 пикс., Поддержка стандартов: GSM 2G, Вибровызов: Да, Кабель для связи с ПК: в комплекте, Глубина: 13 мм</strong></font>;;1;Alcatel;;;;;;1256;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029533b.jpg
Мобильный телефон Alcatel 2008G Black/Metal Silver;;;RUB;2390;1;0;0;0;;<font maxId="4"><strong>Календарь: Да, Макс. емкость карты памяти: 32 ГБ, Встроенный модуль Bluetooth: Да, Разрешение фотокамеры: 2 МПикс, Разъем microSD: 1, Громкая связь (спикерфон): Да, Кабель для связи с ПК: в комплекте, Тип SIM карты: mini-SIM, Разъем micro USB: 1 шт, Диагональ/разрешение: 2.4"/320x240 пикс., Тип карты памяти: microSD, microSDHC, Вибровызов: Да, Вес: 90 г, Материал корпуса: пластик, Поддержка стандартов: GSM 2G, Цвет: черный/серебристый, Тип дисплея: цветной, Высота: 117 мм, Глубина: 13 мм</strong></font>;;1;Alcatel;;;;;;1257;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029534b.jpg
Мобильный телефон Alcatel 2051D Pure White;;;RUB;2390;1;0;0;0;;<font maxId="4"><strong>Диагональ/разрешение: 2.4"/320x240 пикс., Вибровызов: Да, Базовый цвет: белый, Вес: 97 г, Разъем micro USB: 1 шт, Встроенный модуль Bluetooth: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Зарядное устройство: в комплекте, Проводная гарнитура: в комплекте, Прием и отправка MMS: Да, Разрешение фотокамеры: 2 МПикс, Календарь: Да, Технология дисплея: TN, Поддержка стандартов: GSM 2G, Тип карты памяти: microSD, microSDHC, Габаритные размеры (В*Ш*Г): 106*53*17 мм, Страна: КНР</strong></font>;;1;Alcatel;;;;;;1258;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029535b.jpg
Мобильный телефон Alcatel 2051D Metal Silver;;;RUB;2390;1;0;0;0;;<font maxId="4"><strong>Разъем 3.5 мм для подкл. гарнитуры: 1, Кабель для связи с ПК: в комплекте, Тип SIM карты: mini-SIM / micro-SIM, Диагональ/разрешение: 2.4"/320x240 пикс., Поддержка стандартов: GSM 2G, Материал корпуса: пластик, Вибровызов: Да, Разъем micro USB: 1 шт, Зарядное устройство: в комплекте, Габаритные размеры (В*Ш*Г): 106*53*17 мм, Календарь: Да, Разрешение фотокамеры: 2 МПикс, Тип карты памяти: microSD, microSDHC, Проводная гарнитура: в комплекте, Страна: КНР, Цвет подсветки дисплея: белый</strong></font>;;1;Alcatel;;;;;;1259;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029536b.jpg
!!teXet;;;;;;;;;;;;1;;;;;;;5187;;;;;;;;;;;;;;;
Мобильный телефон teXet TM-125 Black Red;;;RUB;890;1;0;0;0;;<font maxId="4"><strong>Вес: 60 г, Цвет: черный/ красный, Высота: 111 мм, Тип SIM карты: mini-SIM, Глубина: 15 мм, Ширина: 47 мм, Формат видео: 3GP, Тип дисплея: цветной, Разъем micro USB: 1 шт, Передача данных: GPRS, Разъем 3.5 мм для подкл. гарнитуры: 1, Время в режиме ожидания: до 336 часов, Время в режиме разговора: до 10 часов, Количество SIM карт: 2, FM приемник: встроенный, Материал корпуса: пластик, Калькулятор: Да, Емкость аккумулятора: 600 мАч, Режим видеосъемки: Да, Дата / время: Да</strong></font>;;1;teXet;;;;;;90;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025153b.jpg
Мобильный телефон teXet TM-513R;;;RUB;3390;1;0;0;0;;<font maxId="4"><strong>Серия: TM, Вес: 168 г, Громкая связь (спикерфон): Да, Встроенная вспышка: Да, Тип дисплея: цветной, Материал корпуса: пластик/ металл, Емкость аккумулятора: 2570 мАч, Время в режиме ожидания: до 49 дней, Время в режиме разговора: до 10 часов, Количество SIM карт: 2, Цвет подсветки дисплея: белый, FM приемник: встроенный, Габаритные размеры (В*Ш*Г): 128*60*22 мм, Цвет: черный/оранжевый, Водоустойчивый корпус: Да, Высота: 128 мм, Диагональ/разрешение: 2"/176х220 пикс., Страна: КНР</strong></font>;;1;teXet;;;;;;151;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025831b.jpg
Мобильный телефон teXet TM-D327;;;RUB;1890;1;0;0;0;;<font maxId="4"><strong>Тип SIM карты: mini-SIM, Разрешение фотокамеры: 0.3 МПикс, Разъем micro USB: 1 шт, Календарь: Да, Формат видео: 3GP, Поддержка стандартов: GSM 2G, Громкая связь (спикерфон): Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Страна: КНР, Базовый цвет: черный, Встроенный фонарик: Да, Карта памяти: доп.опция, Зарядное устройство: в комплекте, Разъем microSD: 1, Встроенный модуль Bluetooth: Да, Кабель для связи с ПК: в комплекте, Режим видеосъемки: Да, Встроенная вспышка: Да, Формат аудио: MP3</strong></font>;;1;teXet;;;;;;200;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30026237b.jpg
Мобильный телефон teXet TM-B306 Red;;;RUB;1590;1;0;0;0;;<font maxId="4"><strong>Страна: КНР, Режим видеосъемки: Да, Разъем micro USB: 1 шт, Материал корпуса: пластик, Формат видео: MPEG4/ 3GP, Громкая связь (спикерфон): Да, Вибровызов: Да, Ширина: 59 мм, MP3 в качестве звонка: Да, Высота: 124 мм, Разрешение фотокамеры: 0.08 МПикс, Глубина: 14 мм, Базовый цвет: другие цвета, Диагональ/разрешение: 2.2"/220x176 пикс., Календарь: Да, Цвет: красный, Технология дисплея: LCD, Макс. емкость карты памяти: 32 ГБ, Формат аудио: MP3/ WAV, Кнопка SOS: Да, Карта памяти: доп.опция</strong></font>;;1;teXet;;;;;;364;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027502b.jpg
Мобильный телефон teXet TM-204 бежевый;;;RUB;1390;1;0;0;0;;<font maxId="4"><strong>Разъем 3.5 мм для подкл. гарнитуры: 1, Встроенный модуль Bluetooth: 2.1+EDR, Кабель для связи с ПК: в комплекте, Вибровызов: Да, Страна: КНР, Макс. емкость карты памяти: 8 ГБ, Календарь: Да, Разъем micro USB: 1 шт, Громкая связь (спикерфон): Да, Встроенная вспышка: Да, Диагональ/разрешение: 2.4"/320x240 пикс., Обратите внимание: 2 сим-карты, Материал корпуса: пластик, Зарядное устройство: в комплекте, Режим видеосъемки: Да, FM приемник: встроенный, Количество SIM карт: 2</strong></font>;;1;teXet;;;;;;492;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028275b.jpg
Мобильный телефон teXet TM-204 красный;;;RUB;1390;1;0;0;0;;<font maxId="4"><strong>MP3 в качестве звонка: Да, Встроенный диктофон: Да, Глубина: 17 мм, Ширина: 52 мм, Дата / время: Да, Технология дисплея: TFT, Тип SIM карты: mini-SIM, Будильник: 1 шт, Удачное решение: телефон-раскладушка, Громкая связь (спикерфон): Да, Кабель для связи с ПК: в комплекте, Формат видео: 3GP, Калькулятор: Да, Вес: 79 г, FM приемник: встроенный, Цвет: красный, Цвет подсветки дисплея: белый, Диагональ/разрешение: 2.4"/320x240 пикс., Высота: 102 мм, Разъем 3.5 мм для подкл. гарнитуры: 1</strong></font>;;1;teXet;;;;;;493;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028276b.jpg
Мобильный телефон teXet TM-B330 антрацит;;;RUB;1690;1;0;0;0;;<font maxId="4"><strong>Обратите внимание: 2 сим-карты, Тип карты памяти: microSD, microSDHC, Разъем micro USB: 1 шт, Календарь: Да, Базовый цвет: черный, Кабель для связи с ПК: в комплекте, Вибровызов: Да, Вес: 100 г, Удачное решение: большие кнопки, Разъем microSD: 1, Важная особенность: громкий сигнал вызова, Встроенный фонарик: Да, Зарядное устройство: в комплекте, Прием и отправка MMS: Да, Встроенный диктофон: Да, Разрешение фотокамеры: 0.3 МПикс, Будильник: 1 шт, Дата / время: Да, Режим видеосъемки: Да</strong></font>;;1;teXet;;;;;;494;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028279b.jpg
Мобильный телефон teXet TM-B330 бежевый;;;RUB;1690;1;0;0;0;;<font maxId="4"><strong>Страна: КНР, Громкая связь (спикерфон): Да, Зарядка от USB порта: Да, Встроенная вспышка: Да, Встроенный модуль Bluetooth: 2.1+EDR, Калькулятор: Да, Вибровызов: Да, Тип SIM карты: mini-SIM, Календарь: Да, Кабель для связи с ПК: в комплекте, Формат аудио: MP3, Вес: 100 г, Габаритные размеры (В*Ш*Г): 138*55*15 мм, Тип карты памяти: microSD, microSDHC, Формат видео: 3GP, Технология дисплея: TFT, Емкость аккумулятора: 1350 мАч, Количество SIM карт: 2, Время в режиме разговора: до 13 часов</strong></font>;;1;teXet;;;;;;495;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028280b.jpg
Мобильный телефон teXet TM-127;;;RUB;690;1;0;0;0;;<font maxId="4"><strong>Высота: 113 мм, Глубина: 13 мм, Цвет: черный, FM приемник: встроенный, Страна: КНР, Цвет подсветки дисплея: белый, Громкая связь (спикерфон): Да, MP3 в качестве звонка: Да, Ширина: 46 мм, Встроенный модуль Bluetooth: Да, Передача данных: GPRS, Дата / время: Да, Материал корпуса: пластик, Формат аудио: MP3/ AAC, Формат видео: 3GP, Серия: TM, Емкость аккумулятора: 500 мАч, Калькулятор: Да, Время в режиме разговора: до 4 часов, Время в режиме ожидания: до 70 часов, Количество SIM карт: 2</strong></font>;;1;teXet;;;;;;515;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30028534b.jpg
Мобильный телефон teXet TM-B220 Black;;;RUB;1290;1;0;0;0;;<font maxId="4"><strong>MP3 в качестве звонка: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Тип дисплея: цветной, Материал корпуса: пластик, Цвет: черный/ красный, Емкость аккумулятора: 800 мАч, Время в режиме ожидания: до 80 часов, Высота: 113 мм, Время в режиме разговора: до 6 часов, FM приемник: встроенный, Глубина: 13 мм, Количество SIM карт: 2, Ширина: 54 мм, Диагональ/разрешение: 1.77"/160х128 пикс., Цвет подсветки дисплея: белый, Будильник: 1 шт, Кабель для связи с ПК: в комплекте, Встроенный фонарик: Да</strong></font>;;1;teXet;;;;;;1312;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029796b.jpg
Мобильный телефон teXet TM-B320 Black;;;RUB;1590;1;0;0;0;;<font maxId="4"><strong>Кабель для связи с ПК: в комплекте, MP3 в качестве звонка: Да, Вибровызов: Да, Обратите внимание: Большие рельефные кнопки, Формат аудио: MP3/ WAV, Встроенный модуль Bluetooth: Да, Зарядное устройство: в комплекте, Календарь: Да, Встроенный фонарик: Да, Настольное зарядное устр-во: в комплекте, Базовый цвет: черный, Разъем microSD: 1, Тип карты памяти: microSD, microSDHC, Ширина: 51 мм, Калькулятор: Да, Глубина: 14 мм, FM приемник: встроенный, Дата / время: Да, Высота: 144 мм</strong></font>;;1;teXet;;;;;;1313;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029798b.jpg
Мобильный телефон teXet TM-214 Black-Red;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>MP3 в качестве звонка: Да, Обратите внимание: Две активные SIM-карты, Вес: 67 г, Тип дисплея: цветной, Цвет подсветки дисплея: белый, Время в режиме разговора: до 5 часов, FM приемник: встроенный, Время в режиме ожидания: до 75 часов, Количество SIM карт: 2, Встроенный фонарик: Да, Глубина: 14 мм, Высота: 124 мм, Цвет: черный/ красный, Емкость аккумулятора: 600 мАч, Разрешение фотокамеры: 0.3 МПикс, Ширина: 51 мм, Формат видео: 3GP, Встроенная вспышка: Да, Зарядное устройство: в комплекте</strong></font>;;1;teXet;;;;;;1314;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029799b.jpg
Мобильный телефон teXet TM-230 Gold;;;RUB;1890;1;0;0;0;;<font maxId="4"><strong>Встроенный фонарик: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Габаритные размеры (В*Ш*Г): 122*51*10, Вибровызов: Да, Разрешение фотокамеры: 0.3 МПикс, Серия: TM, Прием и отправка MMS: Да, Глубина: 10 мм, Макс. емкость карты памяти: 8 ГБ, Ширина: 51 мм, Тип карты памяти: microSD, Высота: 122 мм, Вес: 91 г, Поддержка стандартов: GSM 2G, Карта памяти: доп.опция, Формат аудио: MP3, Страна: КНР, Цвет: золотистый, Встроенный модуль Bluetooth: Да, Диагональ/разрешение: 2.4"/320x240 пикс.</strong></font>;;1;teXet;;;;;;1315;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029800b.jpg
Мобильный телефон teXet TM-400 Black;;;RUB;2290;1;0;0;0;;<font maxId="4"><strong>Календарь: Да, Встроенный модуль Bluetooth: Да, Кабель для связи с ПК: в комплекте, Обратите внимание: Аккумулятор емкостью 1000 мАч, Передача данных: GPRS, Вибровызов: Да, Макс. емкость карты памяти: 32 ГБ, Громкая связь (спикерфон): Да, Прием и отправка MMS: Да, Высота: 110 мм, Серия: TM, Габаритные размеры (В*Ш*Г): 110*55*14 мм, Цвет: черный, Разъем micro USB: 1 шт, Время в режиме ожидания: до 85 часов, Встроенный фонарик: Да, Емкость аккумулятора: 1000 мАч, Ширина: 55 мм</strong></font>;;1;teXet;;;;;;1316;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029802b.jpg
Мобильный телефон teXet TM-400 Pomegranate;;;RUB;2290;1;0;0;0;;<font maxId="4"><strong>Емкость аккумулятора: 1000 мАч, Время в режиме ожидания: до 85 часов, FM приемник: встроенный, Время в режиме разговора: до 8 часов, Количество SIM карт: 2, Страна: КНР, Материал корпуса: пластик, Режим видеосъемки: Да, Тип дисплея: цветной, Разъем microSD: 1, Карта памяти: доп.опция, Передача данных: GPRS, Формат аудио: MP3, Встроенная вспышка: Да, Зарядное устройство: в комплекте, Дата / время: Да, Высота: 110 мм, Разъем micro USB: 1 шт, Ширина: 55 мм, Серия: TM, Громкая связь (спикерфон): Да</strong></font>;;1;teXet;;;;;;1317;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029804b.jpg
Мобильный телефон teXet TM-400 Blue;;;RUB;2290;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик, Формат видео: MPEG4/ 3GP, Кабель для связи с ПК: в комплекте, Карта памяти: доп.опция, Страна: КНР, Громкая связь (спикерфон): Да, Прием и отправка MMS: Да, Габаритные размеры (В*Ш*Г): 110*55*14 мм, Тип карты памяти: microSD, microSDHC, Обратите внимание: Аккумулятор емкостью 1000 мАч, Разъем 3.5 мм для подкл. гарнитуры: 1, Диагональ/разрешение: 2.8"/320x240 пикс., Цвет: синий, Передача данных: GPRS, Календарь: Да, Глубина: 14 мм, Высота: 110 мм, Ширина: 55 мм</strong></font>;;1;teXet;;;;;;1318;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029805b.jpg
Мобильный телефон teXet TM-D328 Black;;;RUB;1890;1;0;0;0;;<font maxId="4"><strong>Удачное решение: Аккумулятор мощностью 4500 мАч, Глубина: 16 мм, Количество SIM карт: 2, Ширина: 57 мм, Время в режиме разговора: до 20 часов, Цвет: черный, Тип дисплея: цветной, Высота: 137 мм, Диагональ/разрешение: 2.8"/320x240 пикс., Разъем micro USB: 1 шт, Прием и отправка MMS: Да, Время в режиме ожидания: до 500 часов, Емкость аккумулятора: 4500 мАч, Календарь: Да, Вибровызов: Да, Поддержка стандартов: GSM 2G, Кабель для связи с ПК: в комплекте, Передача данных: GPRS</strong></font>;;1;teXet;;;;;;1319;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029806b.jpg
Мобильный телефон teXet TM-D427 Black;;;RUB;1790;1;0;0;0;;<font maxId="4"><strong>Цвет подсветки дисплея: белый, Тип дисплея: цветной, Разрешение фотокамеры: 0.3 МПикс, Удачное решение: Функция рowerbank, Калькулятор: Да, Страна: КНР, Время в режиме разговора: до 11 часов, Передача данных: GPRS, Карта памяти: доп.опция, Разъем 3.5 мм для подкл. гарнитуры: 1, Время в режиме ожидания: до 105 часов, FM приемник: в гарнитуре, Дата / время: Да, Количество SIM карт: 2, Серия: TM, Будильник: 1 шт, Цвет: черный, Встроенный фонарик: Да, Емкость аккумулятора: 1700 мАч</strong></font>;;1;teXet;;;;;;1320;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029807b.jpg
Мобильный телефон teXet TM-501R Black-Orange;;;RUB;3090;1;0;0;0;;<font maxId="4"><strong>Будильник: 1 шт, Разрешение фотокамеры: 0.3 МПикс, Встроенный диктофон: Да, Режим видеосъемки: Да, Макс. емкость карты памяти: 32 ГБ, Калькулятор: Да, Дата / время: Да, Встроенный фонарик: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Зарядное устройство: в комплекте, Карта памяти: доп.опция, Технология дисплея: LCD, Кабель для связи с ПК: в комплекте, Ударопрочный корпус: Да, Тип карты памяти: microSD, microSDHC, Вес: 161 г, Календарь: Да, Вибровызов: Да, Разъем microSD: 1</strong></font>;;1;teXet;;;;;;1321;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029808b.jpg
!!Fly;;;;;;;;;;;;1;;;;;;;5237;;;;;;;;;;;;;;;
Мобильный телефон Fly FF243 Black;;;RUB;1690;1;0;0;0;;<font maxId="4"><strong>Режим видеосъемки: Да, Передача данных: GPRS, Калькулятор: Да, Вес: 98 г, Тип SIM карты: mini-SIM, Встроенный интернет браузер: Да, Макс. емкость карты памяти: 16 ГБ, Серия: FF, Громкая связь (спикерфон): Да, Габаритные размеры (В*Ш*Г): 122*50*14 мм, Базовый цвет: черный, Секундомер: Да, Дата / время: Да, Зарядное устройство: в комплекте, Встроенный диктофон: Да, Будильник: 1 шт, Высота: 122 мм, Глубина: 14 мм, Цвет: черный, Разрешение фотокамеры: 0.3 МПикс, Кабель для связи с ПК: в комплекте</strong></font>;;1;Fly;;;;;;124;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025579b.jpg
Мобильный телефон Fly FF243 White;;;RUB;1690;1;0;0;0;;<font maxId="4"><strong>Громкая связь (спикерфон): Да, Диагональ/разрешение: 2.4"/320x240 пикс., Поддержка стандартов: GSM 2G, Проводная гарнитура: в комплекте, FM приемник: встроенный, Цвет подсветки дисплея: белый, Ширина: 50 мм, Глубина: 14 мм, Встроенный модуль Bluetooth: Да, Высота: 122 мм, Материал корпуса: пластик, Время в режиме разговора: до 5 часов, Время в режиме ожидания: до 300 часов, Емкость аккумулятора: 1700 мАч, Страна: КНР, Тип дисплея: цветной, Цвет: белый, Количество SIM карт: 2, Серия: FF</strong></font>;;1;Fly;;;;;;125;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025580b.jpg
Мобильный телефон Fly Ezzy 8 Grey;;;RUB;2290;1;0;0;0;;<font maxId="4"><strong>Тип дисплея: цветной, Громкая связь (спикерфон): Да, Кнопка SOS: Да, Калькулятор: Да, Высота: 124 мм, Цвет: серый, Режим видеосъемки: Да, Емкость аккумулятора: 600 мАч, Проводная гарнитура: в комплекте, Время в режиме ожидания: до 150 часов, Встроенный диктофон: Да, Страна: КНР, Цвет подсветки дисплея: белый, Секундомер: Да, Будильник: 1 шт, Базовый цвет: другие цвета, Время в режиме разговора: до 2 ч 30 мин, FM приемник: встроенный, Макс. емкость карты памяти: 16 ГБ, Ширина: 59 мм</strong></font>;;1;Fly;;;;;;126;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30025581b.jpg
Мобильный телефон Fly Ezzy 9 Black;;;RUB;1890;1;0;0;0;;<font maxId="4"><strong>Зарядное устройство: в комплекте, Поддержка стандартов: GSM 2G, Встроенный фонарик: Да, Календарь: Да, Высота: 120 мм, Глубина: 13 мм, Тип карты памяти: microSD, microSDHC, Ширина: 58 мм, Разрешение фотокамеры: 0.3 МПикс, Разъем microSD: 1, Формат аудио: MP3/ AAC/ WAV, Громкая связь (спикерфон): Да, Вибровызов: Да, Цвет: черный, Вес: 117 г, Диагональ/разрешение: 2.3"/240х320 пикс., Материал корпуса: пластик, Встроенный модуль Bluetooth: Да, Время в режиме разговора: до 6 часов, Серия: Ezzy</strong></font>;;1;Fly;;;;;;1347;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029889b.jpg
Мобильный телефон Fly FF179 Black;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Габаритные размеры (В*Ш*Г): 112*42*13 мм, Зарядка от USB порта: Да, Передача данных: GPRS, Калькулятор: Да, Дата / время: Да, Карта памяти: доп.опция, Количество SIM карт: 2, Тип дисплея: цветной, Будильник: 1 шт, Емкость аккумулятора: 600 мАч, Макс. емкость карты памяти: 16 ГБ, Встроенный диктофон: Да, Вес: 50 г, Время в режиме разговора: до 4 часов, Время в режиме ожидания: до 200 часов, Тип SIM карты: mini-SIM, Разъем microSD: 1, Разъем micro USB: 1 шт, Серия: FF</strong></font>;;1;Fly;;;;;;317;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027249b.jpg
Мобильный телефон Fly FF179 White;;;RUB;990;1;0;0;0;;<font maxId="4"><strong>Карта памяти: доп.опция, Технология дисплея: TFT, Страна: КНР, Формат видео: 3GP/ MP4/ AVI, Календарь: Да, Цвет: белый, Диагональ/разрешение: 1.77"/160х128 пикс., Встроенный интернет браузер: Да, Высота: 112 мм, Обратите внимание: Легкий корпус, Макс. емкость карты памяти: 16 ГБ, MP3 в качестве звонка: Да, Ширина: 42 мм, Глубина: 13 мм, Тип карты памяти: microSD, microSDHC, Зарядное устройство: в комплекте, Разъем microSD: 1, Тип SIM карты: mini-SIM, Емкость аккумулятора: 600 мАч</strong></font>;;1;Fly;;;;;;329;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30027370b.jpg
!!Nokia;;;;;;;;;;;;1;;;;;;;5760;;;;;;;;;;;;;;;
!!!105;;;;;;;;;;;;1;;;;;;;6449;;;;;;;;;;;;;;;
Мобильный телефон Nokia 105 DS Black (TA-1034);;;RUB;1390;1;0;0;0;;<font maxId="4"><strong>Цвет подсветки дисплея: белый, Дата / время: Да, Количество SIM карт: 2, Диагональ/разрешение: 1.8"/120x160 пикс., Время в режиме разговора: до 15 часов, Будильник: 1 шт, FM приемник: в гарнитуре, Страна: Вьетнам, Время в режиме ожидания: до 1 месяца, Емкость аккумулятора: 800 мАч, Высота: 112 мм, Материал корпуса: пластик, Цвет: черный, Тип дисплея: цветной, Поддержка стандартов: GSM 2G, Тип SIM карты: mini-SIM, Зарядное устройство: в комплекте, Базовый цвет: черный, Ширина: 50 мм</strong></font>;;1;105;;;;;;1289;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029747b.jpg
Мобильный телефон Nokia 105 DS Blue (TA-1034);;;RUB;1390;1;0;0;0;;<font maxId="4"><strong>Цвет подсветки дисплея: белый, Тип дисплея: цветной, Габаритные размеры (В*Ш*Г): 112*50*14 мм, Разъем 3.5 мм для подкл. гарнитуры: 1, Тип SIM карты: mini-SIM, Будильник: 1 шт, Емкость аккумулятора: 800 мАч, Время в режиме ожидания: до 1 месяца, Время в режиме разговора: до 15 часов, Дата / время: Да, Количество SIM карт: 2, Калькулятор: Да, Разъем micro USB: 1 шт, Встроенный фонарик: Да, Страна: Вьетнам, Зарядное устройство: в комплекте, FM приемник: в гарнитуре, Технология дисплея: QQWGA</strong></font>;;1;105;;;;;;1290;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029748b.jpg
Мобильный телефон Nokia 105 DS White (TA-1034);;;RUB;1390;1;0;0;0;;<font maxId="4"><strong>Диагональ/разрешение: 1.8"/120x160 пикс., Технология дисплея: QQWGA, Цвет подсветки дисплея: белый, Базовый цвет: белый, Тип SIM карты: mini-SIM, Материал корпуса: пластик, Вибровызов: Да, Разъем micro USB: 1 шт, Страна: Вьетнам, FM приемник: в гарнитуре, Календарь: Да, Встроенный фонарик: Да, Серия: 105, Поддержка стандартов: GSM 2G, Разъем 3.5 мм для подкл. гарнитуры: 1, Цвет: белый, Высота: 112 мм, Ширина: 50 мм, Глубина: 14 мм, Зарядное устройство: в комплекте, Дата / время: Да</strong></font>;;1;105;;;;;;1291;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029749b.jpg
Мобильный телефон Nokia 105 Black (TA-1010);;;RUB;1290;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик, Диагональ/разрешение: 1.8"/120x160 пикс., Календарь: Да, Вибровызов: Да, Зарядное устройство: в комплекте, Высота: 112 мм, Глубина: 14 мм, Ширина: 50 мм, Поддержка стандартов: GSM 2G, Базовый цвет: черный, Цвет: черный, Серия: 105, Страна: Вьетнам, Габаритные размеры (В*Ш*Г): 112*50*14 мм, Встроенный фонарик: Да, Разъем 3.5 мм для подкл. гарнитуры: 1, Технология дисплея: QQWGA, Дата / время: Да, Будильник: 1 шт, Калькулятор: Да, Емкость аккумулятора: 800 мАч</strong></font>;;1;105;;;;;;1292;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029760b.jpg
Мобильный телефон Nokia 105 Blue (TA-1010);;;RUB;1290;1;0;0;0;;<font maxId="4"><strong>Разъем micro USB: 1 шт, Материал корпуса: пластик, Время в режиме ожидания: до 1 месяца, Емкость аккумулятора: 800 мАч, Базовый цвет: другие цвета, Количество SIM карт: 1, Время в режиме разговора: до 15 часов, Тип дисплея: цветной, Технология дисплея: QQWGA, Дата / время: Да, Будильник: 1 шт, Калькулятор: Да, FM приемник: в гарнитуре, Цвет подсветки дисплея: белый, Поддержка стандартов: GSM 2G, Диагональ/разрешение: 1.8"/120x160 пикс., Страна: Вьетнам, Разъем 3.5 мм для подкл. гарнитуры: 1</strong></font>;;1;105;;;;;;1293;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029761b.jpg
Мобильный телефон Nokia 105 White (TA-1010);;;RUB;1290;1;0;0;0;;<font maxId="4"><strong>Зарядное устройство: в комплекте, Материал корпуса: пластик, Тип дисплея: цветной, Дата / время: Да, Базовый цвет: белый, Цвет подсветки дисплея: белый, Будильник: 1 шт, Тип SIM карты: mini-SIM, Количество SIM карт: 1, FM приемник: в гарнитуре, Время в режиме ожидания: до 1 месяца, Технология дисплея: QQWGA, Время в режиме разговора: до 15 часов, Калькулятор: Да, Емкость аккумулятора: 800 мАч, Габаритные размеры (В*Ш*Г): 112*50*14 мм, Встроенный фонарик: Да, Календарь: Да</strong></font>;;1;105;;;;;;1294;;;;;;;;;;;;;;;https://img.mvideo.ru/Pdb/30029762b.jpg
!!!130;;;;;;;;;;;;1;;;;;;;6642;;;;;;;;;;;;;;;
