Наименование;Наименование артикула;Код артикула;Валюта;Цена;Доступен для заказа;Зачеркнутая цена;Закупочная цена;В наличии;Краткое описание;Описание;Наклейка;Статус;Тип товаров;Теги;Облагается налогом;Заголовок;META Keywords;META Description;Ссылка на витрину;Адрес видео на YouTube или Vimeo;Дополнительные параметры;Производитель;Программная платформа;Тип корпуса;Кол-во SIM-карт;Размер экрана;Объем встроенной памяти;Материал;Сенсорный экран;Кол-во мегапикселов камеры;Разрешение камеры;Вес;Цвет;Изображения
Ноутбук HP 15-ay027ur P3S95EA;;;RUB;27990;1;0;0;0;;<font maxId="4"><strong>Глубина: 255 мм<br>Высота: 25 мм<br>Встроенный микрофон: 1<br>Частота памяти: 1600 МГц<br>Ширина: 385 мм<br>Цвет: черный<br>Блок питания: в комплекте<br>Технология дисплея: SVA<br>Выход HDMI: 1 шт<br>Особенность: DTS Studio Sound<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Полноразмерная цифр. клавиатура: Да<br>Поддержка 10/100 FastEthernet: Да<br>Материал корпуса: пластик<br>Количество слотов памяти : 2<br>Страна: КНР<br>Обратите внимание: Надежная производительность<br>Диагональ/разрешение: 15.6"/1366x768 пикс.</strong></font>;;1;15;;;;;;2483;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30027465b.jpg
Ноутбук HP 15-ba568ur;;;RUB;25990;1;0;0;0;;<font maxId="4"><strong>Высота: 25 мм<br>Цвет: белый<br>Разъем карт памяти: SD/SDHC/SDXC<br>Производитель процессора: AMD<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Блок питания: в комплекте<br>Ширина: 385 мм<br>Глубина: 255 мм<br>Технология Miracast: Да<br>Диагональ экрана: 15.6"(39.6 см)<br>Особенность: DTS Studio Sound<br>Вес: 2.04 кг<br>Встроенный динамик: 2<br>Порт USB 2.0 тип A: 2 шт<br>Выход HDMI: 1 шт<br>Полноразмерная цифр. клавиатура: Да<br>Страна: КНР<br>Разъем для наушн./микрофона 3.5мм: 1<br>Производитель видеокарты: AMD</strong></font>;;1;15;;;;;;5452;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026663b.jpg
Ноутбук HP 15-ay501ur;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Поддержка 10/100 FastEthernet: Да<br>Операционная система: Windows 10 Домашняя 64<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Диагональ экрана: 15.6"(39.6 см)<br>Страна: КНР<br>Кэш-память: 2 МБ<br>Макс. такт. частота: 2.48 ГГц<br>Встроенный динамик: 2<br>Порт USB 3.0 тип A: 1 шт<br>Разъем карт памяти: SD/SDHC/SDXC<br>Порт USB 2.0 тип A: 2 шт<br>Разрешение матрицы: 0.3 МПикс<br>Выход HDMI: 1 шт<br>Материал корпуса: пластик<br>Технология дисплея: SVA<br>Привод (ODD): отсутствует<br>Производитель видеокарты: Intel</strong></font>;;1;15;;;;;;5453;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026680b.jpg
Ноутбук HP 15-ay542ur;;;RUB;22990;1;0;0;0;;<font maxId="4"><strong>Производитель процессора: Intel<br>Операционная система: Windows 10 Домашняя 64<br>Особенность: DTS Studio Sound<br>Базовый цвет: стальной <br>Разъем карт памяти: SD/SDHC/SDXC<br>Полноразмерная цифр. клавиатура: Да<br>Количество слотов памяти : 2<br>Работа от аккумулятора: до 8 часов<br>Порт USB 2.0 тип A: 2 шт<br>Серия: 15<br>Материал корпуса: пластик<br>Количество ядер: 2<br>Технология дисплея: SVA<br>Глубина: 255 мм<br>Кэш-память: 2 МБ<br>Ширина: 385 мм<br>Встроенный микрофон: 1<br>Цвет: стальной<br>Высота: 25 мм</strong></font>;;1;15;;;;;;5454;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026685b.jpg
Ноутбук HP 15-ba570ur;;;RUB;26990;1;0;0;0;;<font maxId="4"><strong>Глубина: 255 мм<br>Тип памяти: DDR3L<br>Высота: 25 мм<br>Цвет: красный<br>Кэш-память: 2 МБ<br>Макс. такт. частота: 2.5 ГГц<br>Ширина: 385 мм<br>Разъем Kensington Lock: Да<br>Bluetooth (версия): 4.0<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Блок питания: в комплекте<br>Встроенный микрофон: 1<br>Производитель видеокарты: AMD<br>Частота памяти: 1600 МГц<br>Операционная система: Windows 10 Домашняя 64<br>Выход HDMI: 1 шт<br>Производитель процессора: AMD<br>Порт USB 2.0 тип A: 2 шт</strong></font>;;1;15;;;;;;7231;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026664b.jpg
Ноутбук HP 15-ba526ur;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Выход HDMI: 1 шт<br>Вес: 2.04 кг<br>Работа от аккумулятора: до 8 часов<br>Серия: 15<br>Кэш-память: 2 МБ<br>Поддержка 10/100 FastEthernet: Да<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Bluetooth (версия): 4.0<br>Встроенный динамик: 2<br>Цвет: синий<br>Глубина: 255 мм<br>Производитель видеокарты: AMD<br>Высота: 25 мм<br>Диагональ экрана: 15.6"(39.6 см)<br>Ширина: 385 мм<br>Материал корпуса: пластик<br>LAN разъем (RJ45): 1 шт<br>Тип памяти: DDR3L<br>Частота памяти: 1600 МГц<br>Разъем карт памяти: SD/SDHC/SDXC<br>Технология дисплея: SVA</strong></font>;;1;15;;;;;;7405;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026637b.jpg
Ноутбук HP 15-ba567ur;;;RUB;26990;1;0;0;0;;<font maxId="4"><strong>Ширина: 385 мм<br>Высота: 25 мм<br>Глубина: 255 мм<br>Цвет: фиолетовый<br>Выход HDMI: 1 шт<br>Операционная система: Windows 10 Домашняя 64<br>Привод (ODD): DVD+/-RW<br>Блок питания: в комплекте<br>Производитель процессора: AMD<br>Серия: 15<br>Технология дисплея: SVA<br>Тип процессора: A6-7310 2ГГц<br>Оперативная память (RAM): 4 ГБ<br>Кэш-память: 2 МБ<br>Макс. оперативная память: 16 ГБ<br>Встроенный микрофон: 1<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Производитель видеокарты: AMD<br>Жесткий диск (HDD): 500 ГБ</strong></font>;;1;15;;;;;;7634;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026662b.jpg
Ноутбук HP 15-af155ur;;;RUB;14990;1;0;0;0;;<font maxId="4"><strong>Глубина: 255 мм<br>Высота: 25 мм<br>Частота памяти: 1600 МГц<br>Цвет: черный<br>Встроенный динамик: 2<br>Диагональ экрана: 15.6"(39.6 см)<br>Ширина: 385 мм<br>Выход HDMI: 1 шт<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Тип процессора: E2-6110 1.5ГГц<br>Серия: 15<br>Разъем карт памяти: SD/SDHC/SDXC<br>Жесткий диск (HDD): 500 ГБ<br>Вес: 2.19 кг<br>Графический контроллер: Radeon R2<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Оперативная память (RAM): 2 ГБ<br>Макс. оперативная память: 16 ГБ<br>Блок питания: в комплекте</strong></font>;;1;15;;;;;;8516;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30025450b.jpg
Ноутбук HP 15-ay541ur;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Порт USB 2.0 тип A: 2 шт<br>Операционная система: Windows 10 Домашняя 64<br>Разъем для наушн./микрофона 3.5мм: 1<br>Разрешение матрицы: 1 МПикс<br>Базовый цвет: серебристый<br>Макс. такт. частота: 2.48 ГГц<br>Полноразмерная цифр. клавиатура: Да<br>Особенность: DTS Studio Sound<br>Работа от аккумулятора: до 8 часов<br>Частота памяти: 1600 МГц<br>Количество ядер: 2<br>Технология дисплея: SVA<br>Привод (ODD): отсутствует<br>Разъем карт памяти: SD/SDHC/SDXC<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Цвет: серебристый</strong></font>;;1;15;;;;;;9177;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026684b.jpg
Ноутбук HP 15-ay508ur;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Количество слотов памяти : 2<br>Выход HDMI: 1 шт<br>Разъем Kensington Lock: Да<br>Поддержка 10/100 FastEthernet: Да<br>Частота памяти: 1600 МГц<br>Привод (ODD): отсутствует<br>Ширина: 385 мм<br>Макс. такт. частота: 2.48 ГГц<br>Глубина: 255 мм<br>Высота: 25 мм<br>Цвет: синий<br>Порт USB 2.0 тип A: 2 шт<br>Блок питания: в комплекте<br>Материал корпуса: пластик<br>Разъем для наушн./микрофона 3.5мм: 1<br>Порт USB 3.0 тип A: 1 шт<br>Встроенный микрофон: 1<br>Bluetooth (версия): 4.0<br>Диагональ/разрешение: 15.6"/1366x768 пикс.</strong></font>;;1;15;;;;;;9180;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026683b.jpg
Ноутбук HP 15-ay506ur;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Тип памяти: DDR3L<br>LAN разъем (RJ45): 1 шт<br>Привод (ODD): отсутствует<br>Количество слотов памяти : 2<br>Страна: КНР<br>Разъем карт памяти: SD/SDHC/SDXC<br>Производитель процессора: Intel<br>Встроенный микрофон: 1<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Bluetooth (версия): 4.0<br>Разъем Kensington Lock: Да<br>Материал корпуса: пластик<br>Кэш-память: 2 МБ<br>Работа от аккумулятора: до 8 часов<br>Технология дисплея: SVA<br>Макс. такт. частота: 2.48 ГГц<br>Операционная система: Windows 10 Домашняя 64</strong></font>;;1;15;;;;;;9181;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026681b.jpg
Ноутбук HP 15-ba578ur;;;RUB;25990;1;0;0;0;;<font maxId="4"><strong>Операционная система: Windows 10 Домашняя 64<br>Вес: 2.04 кг<br>Макс. такт. частота: 2.4 ГГц<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Материал корпуса: пластик<br>Производитель видеокарты: AMD<br>Работа от аккумулятора: до 8 часов<br>Полноразмерная цифр. клавиатура: Да<br>Количество ядер: 4<br>Кэш-память: 2 МБ<br>Цвет: синий<br>Технология дисплея: SVA<br>Глубина: 255 мм<br>Жесткий диск (HDD): 500 ГБ<br>Диагональ экрана: 15.6"(39.6 см)<br>Высота: 25 мм<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Базовый цвет: другие цвета</strong></font>;;1;15;;;;;;9182;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026668b.jpg
Ноутбук HP 15-ba569ur;;;RUB;25990;1;0;0;0;;<font maxId="4"><strong>Встроенный микрофон: 1<br>Количество ядер: 4<br>Привод (ODD): DVD+/-RW<br>Полноразмерная цифр. клавиатура: Да<br>Особенность: DTS Studio Sound<br>Блок питания: в комплекте<br>Разъем карт памяти: SD/SDHC/SDXC<br>Технология Miracast: Да<br>Производитель процессора: AMD<br>Макс. оперативная память: 16 ГБ<br>Макс. такт. частота: 2.4 ГГц<br>Материал корпуса: пластик<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Кэш-память: 2 МБ<br>Жесткий диск (HDD): 500 ГБ<br>Поддержка 10/100 FastEthernet: Да<br>Тип процессора: A6-7310 2ГГц</strong></font>;;1;15;;;;;;9183;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026772b.jpg
Ноутбук HP 15-ay507ur;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Bluetooth (версия): 4.0<br>Серия: 15<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Работа от аккумулятора: до 8 часов<br>Количество ядер: 2<br>Диагональ экрана: 15.6"(39.6 см)<br>Технология дисплея: SVA<br>Тип памяти: DDR3L<br>Макс. такт. частота: 2.48 ГГц<br>Ширина: 385 мм<br>Технология Miracast: Да<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>LAN разъем (RJ45): 1 шт<br>Операционная система: Windows 10 Домашняя 64<br>Разъем для наушн./микрофона 3.5мм: 1<br>Глубина: 255 мм<br>Встроенный динамик: 2<br>Высота: 25 мм<br>Страна: КНР</strong></font>;;1;15;;;;;;9192;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026682b.jpg
Ноутбук HP 15-ay580ur 1BX38EA;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Вес: 2.04 кг<br>Встроенный динамик: 2<br>Производитель процессора: Intel<br>Порт USB 2.0 тип A: 2 шт<br>Диагональ экрана: 15.6"(39.6 см)<br>Разрешение матрицы: 1 МПикс<br>Обратите внимание: Надежная производительность<br>Базовый цвет: другие цвета<br>Количество ядер: 2<br>Технология дисплея: SVA<br>Производитель видеокарты: AMD<br>Блок питания: в комплекте<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Кэш-память: 3 МБ<br>Операционная система: Windows 10 Домашняя 64<br>LAN разъем (RJ45): 1 шт<br>Порт USB 3.0 тип A: 1 шт</strong></font>;;1;15;;;;;;9215;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30027466b.jpg
Ноутбук HP 15-ay584ur 1GM11EA;;;RUB;42990;1;0;0;0;;<font maxId="4"><strong>Кэш-память: 3 МБ<br>Технология дисплея: SVA<br>Разъем для наушн./микрофона 3.5мм: 1<br>Вес: 2.04 кг<br>Технология Miracast: Да<br>Производитель процессора: Intel<br>Выход HDMI: 1 шт<br>Разрешение матрицы: 1 МПикс<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Разъем Kensington Lock: Да<br>Серия: 15<br>Тип памяти: DDR4<br>LAN разъем (RJ45): 1 шт<br>Разъем карт памяти: SD/SDHC/SDXC<br>Полноразмерная цифр. клавиатура: Да<br>Страна: КНР<br>Особенность: DTS Studio Sound<br>Базовый цвет: серебристый<br>Диагональ экрана: 15.6"(39.6 см)</strong></font>;;1;15;;;;;;9216;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30027467b.jpg
Ноутбук HP 15-ba525ur X4L69EA;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Производитель процессора: AMD<br>Порт USB 3.0 тип A: 1 шт<br>Выход HDMI: 1 шт<br>Разъем карт памяти: SD/SDHC/SDXC<br>Разъем Kensington Lock: Да<br>Встроенный динамик: 2<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Диагональ экрана: 15.6"(39.6 см)<br>Кэш-память: 2 МБ<br>Количество ядер: 4<br>Блок питания: в комплекте<br>Поддержка 10/100 FastEthernet: Да<br>Вес: 2.04 кг<br>Порт USB 2.0 тип A: 2 шт<br>Макс. такт. частота: 2.5 ГГц<br>Встроенный микрофон: 1<br>Технология дисплея: SVA<br>Количество слотов памяти : 2</strong></font>;;1;15;;;;;;9217;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30027468b.jpg
Ноутбук HP 15-ba508ur;;;RUB;25990;1;0;0;0;;<font maxId="4"><strong>Графический контроллер: Radeon R5 M430 2ГБ<br>Жесткий диск (HDD): 500 ГБ<br>Операционная система: Windows 10 Домашняя 64<br>Макс. оперативная память: 16 ГБ<br>Оперативная память (RAM): 4 ГБ<br>Макс. такт. частота: 2.4 ГГц<br>Вес: 2.04 кг<br>Материал корпуса: пластик<br>Блок питания: в комплекте<br>Bluetooth (версия): 4.0<br>Работа от аккумулятора: до 8 часов<br>Технология дисплея: SVA<br>Поддержка 10/100 FastEthernet: Да<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>LAN разъем (RJ45): 1 шт<br>Базовый цвет: черный</strong></font>;;1;15;;;;;;9413;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026636b.jpg
Ноутбук HP 15-ba572ur;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Макс. такт. частота: 2.5 ГГц<br>Полноразмерная цифр. клавиатура: Да<br>Особенность: DTS Studio Sound<br>Тип памяти: DDR3L<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Встроенный динамик: 2<br>Разъем Kensington Lock: Да<br>LAN разъем (RJ45): 1 шт<br>Bluetooth (версия): 4.0<br>Производитель процессора: AMD<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Производитель видеокарты: AMD<br>Выход HDMI: 1 шт<br>Диагональ экрана: 15.6"(39.6 см)<br>Материал корпуса: пластик<br>Кэш-память: 2 МБ<br>Работа от аккумулятора: до 8 часов</strong></font>;;1;15;;;;;;9421;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026666b.jpg
Ноутбук HP 15-ba512ur;;;RUB;28990;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Встроенный динамик: 2<br>LAN разъем (RJ45): 1 шт<br>Материал корпуса: пластик<br>Кэш-память: 2 МБ<br>Количество ядер: 4<br>Ширина: 385 мм<br>Тип процессора: A6-7310 2ГГц<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Цвет: красный<br>Разъем для наушн./микрофона 3.5мм: 1<br>Оперативная память (RAM): 4 ГБ<br>Глубина: 255 мм<br>Макс. оперативная память: 16 ГБ<br>Высота: 25 мм<br>Жесткий диск (HDD): 500 ГБ<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Диагональ экрана: 15.6"(39.6 см)<br>Тип памяти: DDR3L</strong></font>;;1;15;;;;;;10306;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026660b.jpg
Ноутбук HP 15-ba513ur;;;RUB;28990;1;0;0;0;;<font maxId="4"><strong>Количество слотов памяти : 2<br>Диагональ/разрешение: 15.6"/1920x1080 пикс.<br>Bluetooth (версия): 4.0<br>Выход HDMI: 1 шт<br>Разрешение матрицы: 1 МПикс<br>Вес: 2.04 кг<br>Операционная система: Windows 10 Домашняя 64<br>Тип процессора: A6-7310 2ГГц<br>Оперативная память (RAM): 4 ГБ<br>Макс. оперативная память: 16 ГБ<br>Жесткий диск (HDD): 500 ГБ<br>Тип памяти: DDR3L<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Разъем карт памяти: SD/SDHC/SDXC<br>Технология дисплея: SVA<br>Работа от аккумулятора: до 8 часов</strong></font>;;1;15;;;;;;10318;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026661b.jpg
Ноутбук HP 15-ac001ur;;;RUB;15990;1;0;0;0;;<font maxId="4"><strong>Выход HDMI: 1 шт<br>Разъем Kensington Lock: Да<br>Встроенный динамик: 2<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Вес: 2.2 кг<br>Разъем карт памяти: SD/SDHC/SDXC<br>Полноразмерная цифр. клавиатура: Да<br>Производитель процессора: Intel<br>Особенность: DTS Studio Sound<br>LAN разъем (RJ45): 1 шт<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Поддержка 10/100 FastEthernet: Да<br>Порт USB 3.0 тип A: 1 шт<br>Работа от аккумулятора: до 5 часов<br>Материал корпуса: пластик<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n</strong></font>;;1;15;;;;;;12916;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30022772b.jpg
Ноутбук HP 15-ba573ur;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Разъем для наушн./микрофона 3.5мм: 1<br>Технология Miracast: Да<br>Встроенный динамик: 2<br>Операционная система: Windows 10 Домашняя 64<br>Производитель видеокарты: AMD<br>Порт USB 3.0 тип A: 1 шт<br>Порт USB 2.0 тип A: 2 шт<br>Базовый цвет: белый<br>Кэш-память: 2 МБ<br>Количество ядер: 4<br>Bluetooth (версия): 4.0<br>Тип памяти: DDR3L<br>Серия: 15<br>Страна: КНР<br>Габаритные размеры (В*Ш*Г): 25*385*255 мм<br>Диагональ экрана: 15.6"(39.6 см)<br>Встроенный микрофон: 1<br>Полноразмерная цифр. клавиатура: Да</strong></font>;;1;15;;;;;;13321;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026667b.jpg
!!!17;;;;;;;;;;;;1;;;;;;;8418;;;;;;;;;;;;;;;
Ноутбук HP 17-y010ur;;;RUB;34990;1;0;0;0;;<font maxId="4"><strong>Производитель процессора: AMD<br>Выход HDMI: 1 шт<br>Работа от аккумулятора: до 5 ч 45 мин<br>LAN разъем (RJ45): 1 шт<br>Технология Miracast: Да<br>Диагональ экрана: 17.3"(43.9 см)<br>Порт USB 3.0 тип A: 1 шт<br>Диагональ/разрешение: 17.3"/1600x900 пикс.<br>Разъем Kensington Lock: Да<br>Встроенный динамик: 2<br>Частота памяти: 1600 МГц<br>Материал корпуса: пластик<br>Особенность: DTS Studio Sound<br>Полноразмерная цифр. клавиатура: Да<br>Страна: КНР<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Поддержка 10/100 FastEthernet: Да</strong></font>;;1;17;;;;;;9139;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30025554b.jpg
Ноутбук HP 17-y058ur;;;RUB;37990;1;0;0;0;;<font maxId="4"><strong>Разъем для наушн./микрофона 3.5мм: 1<br>Технология дисплея: SVA<br>Bluetooth (версия): 4.0<br>Порт USB 3.0 тип A: 1 шт<br>Базовый цвет: черный<br>Производитель видеокарты: AMD<br>Вес: 2.65 кг<br>Операционная система: Windows 10 Домашняя 64<br>Порт USB 2.0 тип A: 2 шт<br>Привод (ODD): DVD+/-RW<br>Работа от аккумулятора: до 5 ч 45 мин<br>Встроенный микрофон: 1<br>Материал корпуса: пластик<br>Особенность: DTS Studio Sound<br>LAN разъем (RJ45): 1 шт<br>Технология Miracast: Да<br>Выход HDMI: 1 шт<br>Полноразмерная цифр. клавиатура: Да</strong></font>;;1;17;;;;;;10315;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026670b.jpg
Ноутбук HP 17-x009ur X5C44EA;;;RUB;29990;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Диагональ экрана: 17.3"(43.9 см)<br>Операционная система: Windows 10 Домашняя 64<br>Габаритные размеры (В*Ш*Г): 25*417*279 мм<br>Порт USB 3.0 тип A: 1 шт<br>Частота памяти: 1600 МГц<br>Разъем для наушн./микрофона 3.5мм: 1<br>Макс. такт. частота: 2.56 ГГц<br>Жесткий диск (HDD): 500 ГБ<br>Графический контроллер: Radeon R5 M430 2ГБ<br>Макс. оперативная память: 16 ГБ<br>Выход HDMI: 1 шт<br>Оперативная память (RAM): 4 ГБ<br>Тип процессора: Pentium N3710 1.6ГГц<br>Серия: 17<br>Тип памяти: DDR3L</strong></font>;;1;17;;;;;;13329;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30026899b.jpg
!!!250;;;;;;;;;;;;1;;;;;;;7529;;;;;;;;;;;;;;;
Ноутбук HP 250 G4 M9S71EA;;;RUB;17990;1;0;0;0;;<font maxId="4"><strong>Разъем для наушн./микрофона 3.5мм: 1<br>Графический контроллер: Intel HD Graphics<br>Жесткий диск (HDD): 500 ГБ<br>Поддержка 10/100 FastEthernet: Да<br>Оперативная память (RAM): 4 ГБ<br>Ширина: 384 мм<br>Макс. оперативная память: 8 ГБ<br>Операционная система: DOS<br>Базовый цвет: черный<br>Выход HDMI: 1 шт<br>Частота памяти: 1600 МГц<br>Диагональ экрана: 15.6"(39.6 см)<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Производитель процессора: Intel<br>Разрешение матрицы: 0.3 МПикс<br>Выход miniD-Sub видео: 1</strong></font>;;1;250;;;;;;10798;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30024787b.jpg
!!!255;;;;;;;;;;;;1;;;;;;;8821;;;;;;;;;;;;;;;
Ноутбук HP 255 G4 N0Z83EA;;;RUB;19990;1;0;0;0;;<font maxId="4"><strong>Кэш-память: 1 МБ<br>Высота: 25 мм<br>Поддержка 10/100 FastEthernet: Да<br>Цвет: черный<br>Производитель видеокарты: AMD<br>Глубина: 254 мм<br>Работа от аккумулятора: до 5 часов<br>Ширина: 384 мм<br>Привод (ODD): DVD+/-RW<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Материал корпуса: пластик<br>Диагональ экрана: 15.6"(39.6 см)<br>Количество ядер: 2<br>Встроенный динамик: 2<br>Разъем карт памяти: SD/SDHC/SDXC<br>Операционная система: Windows 10 Домашняя 64<br>Вес: 2.1 кг<br>Габаритные размеры (В*Ш*Г): 25*384*254 мм<br>Серия: 255 G4</strong></font>;;1;255;;;;;;10524;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30024801b.jpg
Ноутбук HP 255 G4 M9T13EA;;;RUB;18490;1;0;0;0;;<font maxId="4"><strong>Технология дисплея: TFT<br>Блок питания: в комплекте<br>Вес: 2.1 кг<br>Разъем Kensington Lock: Да<br>Производитель процессора: AMD<br>Тип процессора: E1-6015 1.4ГГц<br>Частота памяти: 1600 МГц<br>Порт USB 3.0 тип A: 1 шт<br>Выход HDMI: 1 шт<br>Графический контроллер: Radeon R2<br>Жесткий диск (HDD): 500 ГБ<br>Оперативная память (RAM): 4 ГБ<br>Макс. оперативная память: 8 ГБ<br>Разъем карт памяти: SD/SDHC/SDXC<br>Операционная система: DOS<br>Разрешение матрицы: 0.3 МПикс<br>Встроенный микрофон: 1<br>Порт USB 2.0 тип A: 2 шт</strong></font>;;1;255;;;;;;12492;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30023499b.jpg
Ноутбук HP 255 K3X20EA;;;RUB;21990;1;0;0;0;;<font maxId="4"><strong>Материал корпуса: пластик<br>Кэш-память: 2 МБ<br>Диагональ/разрешение: 15.6"/1366x768 пикс.<br>Встроенный динамик: 2<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Производитель видеокарты: AMD<br>Поддержка 10/100 FastEthernet: Да<br>Диагональ экрана: 15.6"(39.6 см)<br>Страна: КНР<br>Выход HDMI: 1 шт<br>Тип памяти: DDR3L<br>Разъем карт памяти: SD/SDHC/SDXC<br>Высота: 26 мм<br>Порт USB 3.0 тип A: 1 шт<br>Тип процессора: A4-5000 1.5ГГц<br>Bluetooth (версия): 4.0<br>Глубина: 259 мм<br>Ширина: 378 мм<br>Частота памяти: 1600 МГц</strong></font>;;1;255;;;;;;12473;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30023429b.jpg
!!!Envy;;;;;;;;;;;;1;;;;;;;8527;;;;;;;;;;;;;;;
!!!!13;;;;;;;;;;;;1;;;;;;;8544;;;;;;;;;;;;;;;
Ноутбук HP Envy 13-d104ur;;;RUB;59990;1;0;0;0;;<font maxId="4"><strong>Страна: КНР<br>Операционная система: Windows 10 Домашняя 64<br>Материал корпуса: алюминий/ пластик<br>Производитель видеокарты: Intel<br>Количество ядер: 2<br>Базовый цвет: серебристый<br>Кэш-память: 3 МБ<br>Жесткий диск (SSD): 256 ГБ<br>Тип памяти: DDR3L SDRAM<br>Технология Miracast: Да<br>Встроенный микрофон: 2<br>Поддержка Wi-Fi: IEEE 802.11 b/g/n<br>Работа от аккумулятора: до 9 часов<br>Выход HDMI: 1 шт<br>Габаритные размеры (В*Ш*Г): 13*327*226 мм<br>Графический контроллер: Intel HD Graphics 520<br>Частота памяти: 1600 МГц</strong></font>;;1;13;;;;;;9405;;;;;;;;;;;;;;;http://img.mvideo.ru/Pdb/30025468b.jpg
